Name,Prev. Season,Service Time,Salary,G,PA,H,AVG,1B,2B,3B,HR,BB%,K%,BB/K,BABIP,wOBA,wRAA,wRC,RE24,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,SwStr%,EV,LA,HardHit%,Barrel%,OPS,SB_run,CS_run,UBR,Inn,E,DRS,UZR,RAA,FRM,SB_def,CS_def,Position_1B,Position_2B,Position_3B,Position_C,Position_CF,Position_DH,Position_LF,Position_OF,Position_RF,Position_SS
Austin Jackson,2013,4,0.6464677199555167,0.4624472454784444,1.1456044225973934,1.1700997774754236,0.5353442443217371,1.2521136890780722,1.056170352994668,2.1646493168007908,-0.047671879308620914,0.09065685998242043,0.01952193994826404,-0.10122591573186272,0.7934488665089645,0.3620809996453607,0.4718778792090944,0.8748876197505961,0.22701605374298595,-0.692614085118389,-0.562257161731369,-0.45465919114932357,-0.30190075379210685,0.41797023258339927,0.3146869323602689,-0.46395839491070945,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.23742120141055317,0.11125772636462994,0.5246436599916763,2.335857373304423,0.9172926836373042,-0.7564888524338942,0.10401945219923062,-0.3883456003274096,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,3.193331868292526,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Ben Revere,2013,2,-0.5356980087896998,-0.6360853554194589,-0.4232347026912879,0.014161837064270346,1.3946305047976926,0.7107410429366355,-0.9788507120584544,0.40396442447345704,-1.2556749351389846,-1.0977330443749787,-1.6713442678434227,0.10722721019146511,1.0351106475205272,-0.1841729549323622,-0.3577925000307484,-0.5344897264204206,-0.3658592205114794,-0.5192290380308016,-1.7450038683657845,-1.1704740449093045,2.1026054070919504,1.4056444292426609,1.8202918070033876,-2.1669855279203967,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.31017453406907675,1.5694805557465896,1.9408903044101269,0.44445046095469926,-0.3099484536374582,-0.7564888524338942,-0.14853562289790284,-0.4496633266948954,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,2.568698948050216,-0.27787621321987555,-0.3607576504210512
Brandon Moss,2013,3,0.09187116025634638,0.8911428946093335,0.5304840461352845,0.3994744838679882,0.11872060287884884,-0.11724065116203229,0.37782999797696043,0.40396442447345704,1.764332704436925,0.5403179048744093,1.119405783851594,-0.30967904165519083,0.09043277629350557,1.1705368524203894,1.4537813555571653,0.9092626769742795,1.9647300154759568,0.8363267846539716,0.6072002560644585,0.5679334570792218,-1.0705543625993061,-0.3227854149110464,-0.9545006479174023,1.3911247321176998,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,1.1500807605432688,-0.3053773677445014,-0.18347966221754894,-1.771197636369263,0.6277201923850716,0.45703049426025094,-1.1587559232864366,-1.348989980084686,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,3.1044323152550777,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Brandon Belt,2013,2,-0.25839987488650074,1.0251102849627363,0.9029422557361945,1.1058810030081374,0.9780068633548042,0.8062773922557125,1.9283222380174345,0.8441356475552906,0.455662727287364,0.2833687363647012,0.1672675309203529,0.00300064722980105,1.1888954172551587,1.0831362196879537,1.522286249255868,1.1842631347637462,1.8087102064616238,0.22159798134343475,1.6437647854743958,0.7724519867249314,0.04300791682650725,0.3529916670137111,0.20269979292400314,0.05303198475294536,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.9936248361205173,-0.20121859421721858,-0.18347966221754894,-0.2040319089937775,0.9976562703448567,0.45703049426025094,0.10401945219923062,0.5314202951848764,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,3.1044323152550777,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Brett Hayes,2013,3,-0.9209964685288814,-2.8599440352859458,-2.217806076222945,-1.933807655110081,0.6915781098628201,-1.932431288224496,-1.560285302073632,-0.9165492447720434,-1.1550080138197876,-2.6394280554332257,-0.6863736613628285,-2.185757174965142,-0.2391060159949908,1.3671882760683696,-0.1446661640792292,-1.6344915575782872,-0.18140913518786791,1.640202912060058,0.6736467002574031,2.0847792186182317,-0.952299961244352,0.8078416260015284,0.36445899433194123,0.3267327739866452,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,1.4108406345811877,-0.7220124618536327,-0.8916029844267742,-0.09595151400236468,-2.1718263871271697,-1.1609953013319427,-0.2748131604464696,-0.12263545273497149,-0.0921907835775678,-0.5642696285410506,-0.21529169154807962,-0.2181177050975654,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Brett Gardner,2013,5,0.5297106109436435,0.8911428946093335,1.1173878915670215,1.1058810030081374,0.5613832219119176,1.092886440212944,1.346887648002257,3.485162986046291,-0.45033956458540886,0.09065685998242043,0.003105763173587239,-0.049112634251030976,0.9911721418820623,0.4276314741946875,0.5403827729077971,0.9092626769742795,1.0570414376992376,-0.18822122086358928,-1.612110979979895,-1.085257990890259,1.5606060675484128,0.7298673473179034,1.073710877428287,-1.4371167566305305,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.280881180416873,1.7777981028011554,1.9408903044101269,0.6606112509375248,0.9752240060859446,-0.55423562798487,0.35657452729636413,-0.3883456003274096,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,2.568698948050216,-0.27787621321987555,-0.3607576504210512
Chase Headley,2013,5,1.9672825156523326,0.7839689823266113,1.066598135712352,0.7419746143601818,-0.03751326266223421,0.5833592438445327,1.540699178007316,-0.03620679860837642,0.05299504201057607,0.9578603037026842,0.46275871286453124,0.2635670546339609,0.4858793270397012,0.31838068327914293,0.350091401522512,0.7717624480795462,0.01898964172387531,-0.40889309897506426,0.9128538993520038,-0.09675176426933242,-0.5679731568407528,-0.33578112802498333,-0.4816660591865056,0.5091999668091115,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.1765772308017054,0.11125772636462994,0.5246436599916763,-1.9873584263520885,1.1677769544183825,1.0637901676073234,0.35657452729636413,1.0628405903697529,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Chris Johnson,2013,3,0.2816017542934129,0.8107624603972918,0.767502906790409,1.491193649811855,1.8112541462405807,1.8253317849925346,1.4437934130047865,-0.9165492447720434,-0.047671879308620914,-0.9371398140564111,0.05235429349761706,-0.8829251379443427,2.133573288482182,0.8427844796737556,1.111256887063652,0.9092626769742795,0.7838334165808054,1.293432817884883,0.6736467002574031,1.1814890460163494,-0.7650638257656756,0.32700024078583545,-0.31990685777856753,0.8741343524540448,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.7763249410889181,-0.7220124618536327,-0.8916029844267742,-0.7984740814465479,0.8443878247958396,1.6705498409543957,-0.7799233106407365,-0.3474671160824192,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Chris Davis,2013,4,1.916201280459638,1.293045065669542,1.4785594887557827,1.5340061661233795,0.8998899305842627,0.2967501958873016,2.219039533025023,-0.47637802169020993,4.079671894778455,0.7972670733841168,1.431313142570449,-0.30967904165519083,0.8593566249666638,2.3067450779420517,4.0721906258186875,2.731140709829496,4.605972026745264,0.6944662915823095,0.9793003435449484,0.6361063002944591,-0.9227363609056138,-0.8426139394685518,-1.1287028648182595,1.5735919249401662,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,2.410420151726543,-0.3053773677445014,-0.5375413233221615,0.7146514484332313,1.567828347145758,0.052524045362202565,-0.40109069799503627,-0.20439242122495246,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,3.1044323152550777,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Chris Heisey,2013,3,-0.5911576355703395,-0.6628788334901394,-0.942418873650132,-0.9063072636335,-0.37601997133458087,-0.9452223452607,-0.7850391820533952,-0.47637802169020993,-0.3496726432662119,-1.4510381510758268,0.003105763173587239,-1.2477181083101665,-0.7004603251988845,-0.27157358766479783,-0.36540415488615985,-0.8782402986572538,-0.4490697853191236,1.2776705408769204,0.4344395011628026,1.1474026244087319,0.07257151716524678,-0.42675111982254715,-0.2950208267927305,0.8437231536503005,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.28409854666528483,-0.4095361412717842,-0.8916029844267742,0.3904102634589928,-1.019368810825556,-1.1609953013319427,0.7354071399420643,0.7766912006548193,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,2.568698948050216,-0.27787621321987555,-0.3607576504210512
Chris Stewart,2013,3,-0.9545641373697948,-0.07342231593516696,-0.4006614778669903,-0.713650940231641,-1.0530333886792733,-0.3083133498001864,-1.2695680070660431,-0.9165492447720434,-0.8530072498621968,0.18701279817356112,-1.0639457271803896,0.9931529953656087,-1.315599404137411,-1.1892802313553712,-1.2788027375355282,-0.9469904131046205,-1.5599308255011746,-1.5280147665403998,-1.3596144920467053,-1.4772518393778689,0.6934071242787532,0.6908802079760908,0.9243946915132665,-1.406705557826786,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-1.3966740092270715,-0.3053773677445014,-0.8916029844267742,-1.392916253899318,0.08354150179418537,-0.7564888524338942,0.9879622150391978,-0.12263545273497149,-0.0921907835775678,5.196771586738984,1.836503368811649,2.175025463805296,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Colby Rasmus,2013,5,0.9383604924851997,0.16771898670095814,0.265248654449788,0.42088074202375025,0.6395001546824591,0.1375229470221732,0.6685472929845493,-0.47637802169020993,0.958997333883349,-0.037817724272433635,1.4148969657957724,-0.7786985749826786,1.2987416813513242,1.0831362196879537,1.187373435617766,0.6342622191848128,1.241491523022849,-0.2512703288954395,0.009182258327956104,-0.35239992632646877,-0.8636091602281369,-0.17983257065773126,-0.5812101831298521,0.5396111656128564,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.9849328403192533,-0.7220124618536327,-0.5375413233221615,1.4712142133731207,0.5163159600092485,-0.3519824035358458,1.366794827684898,-0.1839531791024572,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,3.193331868292526,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Craig Gentry,2013,3,-0.7706716906760945,-0.15380275014720868,-0.6997567067889331,-0.5638071331413064,0.7436560650431812,-0.3401587995732121,-0.6881334170508655,0.8441356475552906,-1.0543410925005907,0.604555197001836,-0.8012868987855644,1.097379558327273,0.8813258777858969,0.5150321069271231,0.22069326898051816,-0.46573961197305386,0.3858095482509072,-1.1339578413413378,-1.2665894701765823,-1.1875172557131137,0.5751527229237993,0.7818501997736528,0.8995086605274312,-1.3154719614155528,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.280881180416873,1.7777981028011554,0.17058199888706366,1.2010132258945887,-0.47911576647997983,-0.7564888524338942,1.2405172901363313,1.9417280016370482,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,2.568698948050216,-0.27787621321987555,-0.3607576504210512
Daniel Descalso,2013,3,-0.7283472386592905,0.30168637705436097,-0.29908196615765126,-0.3711508097394474,-0.34998099374440034,-0.46754059866531483,0.5716415279820196,-0.47637802169020993,-0.7523403285429998,-0.6801906455467034,-0.8669516058842707,-0.15333919721269476,-0.5686448082834858,-0.6867265931438673,-0.8449384107770783,-0.6719899553151539,0.48635564739347725,-0.046360727791927216,0.34141447929267965,0.27819887341446803,0.1021351175039849,0.6388973555203395,0.501332164754044,-0.49436959371445377,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.6143943871133146,-0.09705982068993572,0.17058199888706366,1.1469730283988824,-0.17142922183867548,1.6705498409543957,-0.6536457730921698,-1.4511861906971624,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Daniel Murphy,2013,4,0.5588998881966117,1.3198385437402225,1.6139988377015682,1.9835375873943835,0.8998899305842627,2.2711680818148943,1.831416473014905,0.8441356475552906,0.05299504201057607,-1.1619703365024057,-1.1952751413778022,-0.4139056046168546,0.39800231576276884,0.09987910144805372,0.03801355245064447,1.0123878486453297,1.1076611979572213,0.23736025835139746,-0.21673565192805627,0.03959392216114102,1.6788604689033668,0.8858159046851554,1.2727991253149815,-1.406705557826786,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.054889289584009876,1.6736393292738725,0.17058199888706366,1.7414152008516526,1.6201516035296701,2.4795627387504924,-1.41131099838357,-1.2467937694722098,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Daric Barton,2013,4,-0.7400229495604779,-2.0025527370241676,-1.6421888432033567,-1.4414637175275524,0.45722731155119545,-1.231831393217931,-1.6571910670761616,-0.9165492447720434,-0.9536741711813937,0.8293857194478307,-0.9654486665323301,1.5663990916547605,-0.06335199344112605,0.2091298923635983,-0.13705450922381776,-1.2563659281177704,0.188184456832752,-1.3388674424448501,-0.8147536496645587,-1.3238629421435861,0.36820752055263084,0.9377987571409048,0.8621796140486748,-1.3154719614155528,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.01464667682610186,-0.7220124618536327,-0.8916029844267742,-0.04191131650665829,-1.5446483187783087,-0.9587420768829183,-0.14853562289790284,0.4087848424499049,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,3.1044323152550777,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Darwin Barney,2013,3,-0.4335355384043106,0.7839689823266113,0.8126493564390042,0.18541190231036714,-1.1311503214498149,0.2967501958873016,0.5716415279820196,-0.47637802169020993,-0.5510064859046059,-0.5517160612918494,-1.54001485364601,0.7325865879614492,-1.6451381964259069,-1.3859316550033514,-2.2683178687390106,-0.5688647836441039,-2.5064510001881275,0.06397521126381,-0.6552821836014909,-0.11379497507314176,2.0237691395219817,1.0677558882802811,1.58387451263794,-1.8020511422754637,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-1.3705980218232796,-0.3053773677445014,-0.18347966221754894,0.8767720409203503,1.1743103513837905,-0.3519824035358458,0.35657452729636413,1.430746948574667,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
David Freese,2013,4,0.3691695860523178,0.7035885481145695,0.6207769454324747,0.5493182909583229,0.27495446841993193,0.7425864927096612,0.6685472929845493,-0.47637802169020993,-0.3496726432662119,0.2512500903009879,-0.09539129747447182,0.10722721019146511,0.5078485798589343,0.14357941781427155,0.030401897595233096,0.3248867041716628,-0.32494735948105424,-0.2355080518874768,0.02247154716654429,-0.11379497507314176,-0.3216098206845994,0.1970431096464591,0.003611545037310373,-0.03820161165828755,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.04941466003115773,-0.6178536883263498,-0.18347966221754894,-0.7984740814465479,0.650909545562722,1.0637901676073234,-1.0324783857378699,-1.9621672437595434,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Dayan Viciedo,2013,2,-0.28758915213946906,0.3284798551250415,0.34989824754090393,0.46369325833527447,0.3530714011904734,0.4878228945254557,0.37782999797696043,0.40396442447345704,0.15366196332977305,-1.0013771061838384,-0.029726590375765784,-0.9350384194251746,0.2442175460281372,0.05617878508183588,-0.08377292523593796,0.1186363608295628,-0.3131591961333047,1.687489743083945,0.846407455159059,1.3519211540544402,0.5160255222463229,-0.4137554067086084,-0.1581476563706277,0.7524895572390671,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.037505297981481944,-0.7220124618536327,-0.8916029844267742,-1.1767554639164926,0.20787232644920595,-0.14972917908682162,-0.40109069799503627,-0.24527090546994296,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,3.8802839810489265,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Don Kelly,2013,4,-0.8129961426928987,0.006958118276874744,-0.9029157302076113,-1.0133385544123106,-0.7666046351872877,-0.849685995941623,-1.2695680070660431,-0.47637802169020993,-0.6516734072238028,0.8293857194478307,-1.5892633839700399,2.8171178471947282,-1.5572611851489744,-0.511925327678996,-0.5480838714160335,-0.9469904131046205,-0.4636316341604614,-1.496490212524475,-0.19015707425087802,-0.7443937748140773,1.3832244655159827,0.8858159046851554,1.3599002337654085,-1.6499951482567417,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.6491623703183705,-0.513694914799067,-0.8916029844267742,0.22828967097187364,-0.7350398613438442,-0.7564888524338942,-1.0324783857378699,-0.5314202951848764,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,2.568698948050216,-0.27787621321987555,-0.3607576504210512
Donnie Murphy,2013,4,-0.8640773778855931,-1.7614114343880427,-1.3995266763421577,-1.2274011359699315,0.09268162528866833,-1.359213192310034,-1.075756477060984,-0.9165492447720434,-0.1483388006278179,-1.065614398311265,1.3984807890210955,-1.2998313897909983,0.0684635234742725,1.1049863778710627,0.2968098175346322,-0.8782402986572538,-0.04827223149563711,0.03245065724788516,0.8065395886432926,0.8235816191363582,-0.6073912906257372,-0.8296182263546131,-0.6309822451015261,1.1478351416877448,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,1.0631608025306292,-0.513694914799067,-0.8916029844267742,-0.2040319089937775,-1.3259337422539148,-0.3519824035358458,-0.6536457730921698,-0.6336165057973526,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Drew Butera,2013,3,-0.9005639744518036,-2.8331505572152653,-2.26295252587154,-2.0194326877331292,-3.9433599011893072,-1.932431288224496,-1.851002597081221,-0.9165492447720434,-1.2556749351389846,-2.6394280554332257,4.780213204604469,-2.185757174965142,-2.1284617584490344,-4.947507438850102,-0.35018084517533704,-1.7719917864730206,-0.338815786948995,2.648988640569656,1.5640290524428628,2.971026180416304,1.067879395236106,-0.7906310870128005,0.016054560530228006,1.1782463404914891,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-4.57794447248968,-0.7220124618536327,-0.8916029844267742,-0.14999171149807108,-2.2222989817097223,-1.1609953013319427,-0.14853562289790284,-0.10219621061247625,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Drew Stubbs,2013,4,0.09187116025634638,0.917936372680014,0.3950446971894991,0.09978686968731874,-0.4801758816953022,0.16936839679519886,0.1840184679719012,-0.03620679860837642,-0.2490057219470149,0.2833687363647012,1.3820646122464193,-0.5702454490593507,0.4858793270397012,-0.42452469494656025,-0.7231519330904957,-0.15636409695990386,-0.3346552587086128,-0.8975236862219007,-0.9875144045662145,-0.8125666180293135,-1.0015726284755828,-0.8945967919243013,-0.8300704929882189,0.5396111656128564,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.5361664249019389,1.0486866881101755,-0.18347966221754894,0.7686916459289376,0.8565292878259757,0.052524045362202565,-0.9062008481893032,0.04087848424499048,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,3.193331868292526,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Emilio Bonifacio,2013,5,-0.08326421136869093,0.6500015919732084,0.2821785730680112,0.14259938599884295,-0.21978610579349778,0.3922865452063786,0.28092423297443075,0.40396442447345704,-0.9536741711813937,-0.5517160612918494,0.23293223801905955,-0.6744720120210148,0.3320945573050696,-0.7959773840594107,-1.1646279147043572,-0.4313645547493705,-1.1057398259261164,0.2688848123673223,0.04905012484372255,0.17593960859161323,0.2696621860901695,0.3919788063555236,0.3146869323602689,-0.25108000328449875,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.8838462569524976,2.194433196910287,1.9408903044101269,1.0388926334074697,0.5545349302403705,0.8615369431582993,-0.14853562289790284,-0.20439242122495246,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,2.568698948050216,-0.27787621321987555,-0.3607576504210512
Eric Young Jr.,2013,3,-0.564887286042668,0.9715233288213753,1.055311523300203,0.8275996469832302,-0.06355224025241474,1.1565773397589951,0.765453057987079,2.1646493168007908,-1.0543410925005907,-0.16629230852728738,-0.6863736613628285,0.21145377315312916,0.09043277629350557,-0.5993259604114316,-1.1189579855718887,0.1186363608295628,-0.8408528612884487,-0.3931308219671016,0.10220728019807906,-0.011535710250286978,0.12184418439647747,0.09307740473495837,0.21514280841692254,-0.2206688044807539,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,-0.7100063409272183,4.0692911204013775,3.0030752877239646,2.876259348261487,0.7816616058618567,-0.3519824035358458,-1.0324783857378699,-0.1839531791024573,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,2.568698948050216,-0.27787621321987555,-0.3607576504210512
Eric Hosmer,2013,2,-0.05407493411572262,1.2662515875988614,1.5180626321983033,1.9835375873943835,1.316513572027151,2.30301353158792,1.4437934130047865,0.40396442447345704,0.455662727287364,-0.23052960065471442,-1.01469719685636,0.47202018055728906,0.8373873721474306,0.75538384694132,1.2330433647502346,1.4936386497768963,1.51955349375506,0.23736025835139746,0.14207514671384552,0.14185318698399457,0.5258800556925686,0.4049745194694624,0.4266740717965329,-0.40313599730322086,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.6459450040699596,0.4237340469464784,0.5246436599916763,-0.04191131650665829,1.5696790089471178,0.45703049426025094,-0.022258085349336112,0.44966332669489534,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,3.1044323152550777,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Everth Cabrera,2013,3,-0.3897516225248581,-0.4485310089246949,0.13545261171007703,0.2710369349334156,0.8217729978137213,0.7107410429366355,-0.39741612204327664,1.284306870637124,-0.8530072498621968,0.3797246745558419,-0.8177030755602408,0.8889264324039446,0.8813258777858969,0.296530525096034,0.18263499470346115,0.08426130360587947,0.5418293572652402,-0.5980404230706139,-1.2931680478537606,-1.0511715692826415,1.0087521945586297,0.9637901833687804,1.0363818309495323,-1.406705557826786,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,0.08096527698780177,3.1318621586558324,3.357136948828577,1.2550534233902952,0.08169083999282488,0.052524045362202565,-0.527368235543603,-0.6540557479198479,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,2.7719439874188936
Francisco Cervelli,2013,3,-0.9005639744518036,-2.538422298437779,-1.9751439093617458,-1.741151331708222,0.45722731155119545,-1.7095131398133163,-1.560285302073632,-0.9165492447720434,-0.9536741711813937,1.5681145789132405,-0.9982810200816831,2.4523248768289045,-0.48076779700655353,1.520139383350132,0.045625207306055876,-1.3938661570125037,-0.042724860508460825,-0.7083763621263511,-0.01739631934922216,-0.26718387230742335,0.33864392021389134,0.7948459128875915,0.8124075520770024,-0.9505375757706199,-1.1668565256284347,-1.0149993688571,-1.096401540113626,-0.8392591098050713,1.3065366849660203,-0.7220124618536327,-0.8916029844267742,-0.31211230398519024,-1.9054432490525874,-0.3519824035358458,0.10401945219923062,-0.12263545273497149,-0.0921907835775678,0.7159617526322906,-0.27563860508807164,-0.06854625704113658,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
