Name,Prev. Season,Position,Service Time,Salary,G_x,PA_x,H_x,AVG_x,1B_x,2B_x,3B_x,HR_x,BB%_x,K%_x,BB/K_x,BABIP_x,wOBA_x,wRAA_x,wRC_x,RE24_x,O-Swing%_x,Z-Swing%_x,Swing%_x,O-Contact%_x,Z-Contact%_x,Contact%_x,SwStr%_x,EV_x,LA_x,HardHit%_x,Barrel%_x,OPS_x,SB_run,CS_run,UBR_x,Inn_x,E_x,DRS_x,UZR_x,RAA_x,FRM_x,SB_def,CS_def,G_y,PA_y,H_y,AVG_y,1B_y,2B_y,3B_y,HR_y,BB%_y,K%_y,BB/K_y,BABIP_y,wOBA_y,wRAA_y,wRC_y,RE24_y,O-Swing%_y,Z-Swing%_y,Swing%_y,O-Contact%_y,Z-Contact%_y,Contact%_y,SwStr%_y,EV_y,LA_y,HardHit%_y,Barrel%_y,OPS_y,SB_run,CS_run,UBR_y,Inn_y,E_y,DRS_y,UZR_y,RAA_y,FRM_y,SB_def,CS_def,Inn,E,DRS,UZR,RAA,FRM,SB_def,CS_def
Andy Dirks,2013,LF,2,1625000,131.0,484.0,112.0,0.256,85.0,16.0,2.0,9.0,0,0,0.5,0.298,0.306,-3.1,50.0,-12.38,0,0,0,0,0,0,0,0.0,0.0,0,0,0.686,7.0,1.0,-0.8,949.4000000000001,2.0,6.0,3.3,0.0,0.0,0.0,0.0,131.0,484.0,112.0,0.256,85.0,16.0,2.0,9.0,8.7,17.4,0.5,0.298,0.306,-3.1,50.0,-12.38,32.9,73.0,48.8,66.3,87.8,79.0,10.2,0.0,0.0,0.0,0.0,0.686,7.0,1.0,-0.8,949.4000000000001,2.0,6.0,3.3,0.0,0.0,0.0,0.0,949.4000000000001,2.0,6.0,3.3,0.0,0.0,0.0,0.0
Austin Jackson,2013,CF,4,6000000,129.0,614.0,150.0,0.272,101.0,30.0,7.0,12.0,0,0,0.4,0.333,0.332,9.0,76.0,6.51,0,0,0,0,0,0,0,0.0,0.0,0,0,0.754,8.0,4.0,4.6,1145.67,2.0,2.0,-1.3,0.0,0.0,0.0,0.0,129.0,614.0,150.0,0.272,101.0,30.0,7.0,12.0,8.5,21.0,0.4,0.333,0.332,9.0,76.0,6.51,25.9,62.9,43.8,61.1,89.3,80.7,8.5,0.0,0.0,0.0,0.0,0.754,8.0,4.0,4.6,1145.67,2.0,2.0,-1.3,0.0,0.0,0.0,0.0,1145.67,2.0,2.0,-1.3,0.0,0.0,0.0,0.0
Ben Revere,2013,OF,2,1950000,88.0,336.0,96.0,0.305,84.0,9.0,3.0,0.0,0,0,0.44,0.344,0.307,-1.9,35.0,-2.04,0,0,0,0,0,0,0,0.0,0.0,0,0,0.691,22.0,8.0,1.1,708.0,2.0,0.0,-1.6,0.0,0.0,0.0,0.0,88.0,336.0,96.0,0.305,84.0,9.0,3.0,0.0,4.8,10.7,0.44,0.344,0.307,-1.9,35.0,-2.04,27.0,54.0,39.6,85.5,96.9,92.8,2.9,0.0,0.0,0.0,0.0,0.691,22.0,8.0,1.1,708.0,2.0,0.0,-1.6,0.0,0.0,0.0,0.0,708.0,2.0,0.0,-1.6,0.0,0.0,0.0,0.0
Brandon Moss,2013,1B,3,4099999,145.0,505.0,114.0,0.256,58.0,23.0,3.0,30.0,0,0,0.36,0.301,0.369,21.9,77.0,31.57,0,0,0,0,0,0,0,0.0,0.0,0,0,0.859,4.0,2.0,-3.0,1042.4,8.0,-8.0,-6.0,0.0,0.0,0.0,0.0,145.0,505.0,114.0,0.256,58.0,23.0,3.0,30.0,9.9,27.7,0.36,0.301,0.369,21.9,77.0,31.57,35.6,71.7,49.8,53.3,83.6,70.5,14.6,0.0,0.0,0.0,0.0,0.859,4.0,2.0,-3.0,1042.4,8.0,-8.0,-6.0,0.0,0.0,0.0,0.0,1042.4,8.0,-8.0,-6.0,0.0,0.0,0.0,0.0
Brandon Belt,2013,1B,2,2900000,150.0,571.0,147.0,0.289,87.0,39.0,4.0,17.0,0,0,0.42,0.351,0.365,22.8,85.0,29.32,0,0,0,0,0,0,0,0.0,0.0,0,0,0.841,5.0,2.0,-0.1,1174.33,8.0,2.0,3.2,0.0,0.0,0.0,0.0,150.0,571.0,147.0,0.289,87.0,39.0,4.0,17.0,9.1,21.9,0.42,0.351,0.365,22.8,85.0,29.32,31.7,79.5,51.0,64.6,88.8,79.8,10.2,0.0,0.0,0.0,0.0,0.841,5.0,2.0,-0.1,1174.33,8.0,2.0,3.2,0.0,0.0,0.0,0.0,1174.33,8.0,2.0,3.2,0.0,0.0,0.0,0.0
Brett Hayes,2013,C,3,630000,5.0,18.0,5.0,0.278,1.0,3.0,0.0,1.0,0,0,0.0,0.286,0.378,0.9,3.0,0.62,0,0,0,0,0,0,0,0.0,0.0,0,0,0.889,0.0,0.0,0.1,44.0,0.0,-1.0,0.0,0.0,-1.7,3.0,1.0,5.0,18.0,5.0,0.278,1.0,3.0,0.0,1.0,0.0,16.7,0.0,0.286,0.378,0.9,3.0,0.62,40.7,72.2,58.7,54.5,92.3,81.1,11.1,0.0,0.0,0.0,0.0,0.889,0.0,0.0,0.1,44.0,0.0,-1.0,0.0,0.0,-1.7,3.0,1.0,44.0,0.0,-1.0,0.0,0.0,-1.7,3.0,1.0
Brett Gardner,2013,OF,5,5600000,145.0,609.0,147.0,0.273,96.0,33.0,10.0,8.0,0,0,0.41,0.342,0.335,9.9,77.0,18.48,0,0,0,0,0,0,0,0.0,0.0,0,0,0.759,24.0,8.0,1.5,1166.33,3.0,4.0,-1.3,0.0,0.0,0.0,0.0,145.0,609.0,147.0,0.273,96.0,33.0,10.0,8.0,8.5,20.9,0.41,0.342,0.335,9.9,77.0,18.48,29.1,55.0,40.1,80.0,91.7,86.8,5.3,0.0,0.0,0.0,0.0,0.759,24.0,8.0,1.5,1166.33,3.0,4.0,-1.3,0.0,0.0,0.0,0.0,1166.33,3.0,4.0,-1.3,0.0,0.0,0.0,0.0
Chase Headley,2013,3B,5,10525000,141.0,600.0,130.0,0.25,80.0,35.0,2.0,13.0,0,0,0.47,0.319,0.33,7.4,73.0,3.51,0,0,0,0,0,0,0,0.0,0.0,0,0,0.747,8.0,4.0,-3.4,1235.0,11.0,4.0,5.8,0.0,0.0,0.0,0.0,141.0,600.0,130.0,0.25,80.0,35.0,2.0,13.0,11.2,23.7,0.47,0.319,0.33,7.4,73.0,3.51,27.7,74.0,45.9,58.4,83.5,74.3,11.7,0.0,0.0,0.0,0.0,0.747,8.0,4.0,-3.4,1235.0,11.0,4.0,5.8,0.0,0.0,0.0,0.0,1235.0,11.0,4.0,5.8,0.0,0.0,0.0,0.0
Chris Johnson,2013,3B,3,4750000,142.0,547.0,165.0,0.321,119.0,34.0,0.0,12.0,0,0,0.25,0.394,0.354,17.4,77.0,14.54,0,0,0,0,0,0,0,0.0,0.0,0,0,0.816,0.0,0.0,-1.2,1119.67,14.0,-5.0,-1.1,0.0,0.0,0.0,0.0,142.0,547.0,165.0,0.321,119.0,34.0,0.0,12.0,5.3,21.2,0.25,0.394,0.354,17.4,77.0,14.54,38.5,72.2,53.4,56.4,88.6,75.6,12.9,0.0,0.0,0.0,0.0,0.816,0.0,0.0,-1.2,1119.67,14.0,-5.0,-1.1,0.0,0.0,0.0,0.0,1119.67,14.0,-5.0,-1.1,0.0,0.0,0.0,0.0
Chris Davis,2013,1B,4,10350000,160.0,673.0,167.0,0.286,71.0,42.0,1.0,53.0,0,0,0.36,0.336,0.421,56.3,130.0,69.66,0,0,0,0,0,0,0,0.0,0.0,0,0,1.004,4.0,1.0,1.6,1377.67,6.0,-2.0,-0.4,0.0,0.0,0.0,0.0,160.0,673.0,167.0,0.286,71.0,42.0,1.0,53.0,10.7,29.6,0.36,0.336,0.421,56.3,130.0,69.66,34.7,74.5,50.2,54.8,79.6,69.1,15.2,0.0,0.0,0.0,0.0,1.004,4.0,1.0,1.6,1377.67,6.0,-2.0,-0.4,0.0,0.0,0.0,0.0,1377.67,6.0,-2.0,-0.4,0.0,0.0,0.0,0.0
Chris Heisey,2013,OF,3,1760000,87.0,244.0,53.0,0.237,32.0,11.0,1.0,9.0,0,0,0.18,0.265,0.303,-2.0,25.0,-3.24,0,0,0,0,0,0,0,0.0,0.0,0,0,0.694,3.0,0.0,1.0,455.0,0.0,7.0,4.4,0.0,0.0,0.0,0.0,87.0,244.0,53.0,0.237,32.0,11.0,1.0,9.0,3.7,20.9,0.18,0.265,0.303,-2.0,25.0,-3.24,38.4,70.4,53.2,64.9,82.8,75.8,12.8,0.0,0.0,0.0,0.0,0.694,3.0,0.0,1.0,455.0,0.0,7.0,4.4,0.0,0.0,0.0,0.0,455.0,0.0,7.0,4.4,0.0,0.0,0.0,0.0
Chris Stewart,2013,C,3,515000,109.0,340.0,62.0,0.211,52.0,6.0,0.0,4.0,0,0,0.61,0.237,0.261,-14.0,23.0,-19.26,0,0,0,0,0,0,0,0.0,0.0,0,0,0.566,4.0,0.0,-2.3,848.33,2.0,9.0,0.0,0.0,19.9,37.0,17.0,109.0,340.0,62.0,0.211,52.0,6.0,0.0,4.0,8.8,14.4,0.61,0.237,0.261,-14.0,23.0,-19.26,20.6,56.9,37.8,71.2,91.4,85.6,5.4,0.0,0.0,0.0,0.0,0.566,4.0,0.0,-2.3,848.33,2.0,9.0,0.0,0.0,19.9,37.0,17.0,848.33,2.0,9.0,0.0,0.0,19.9,37.0,17.0
Colby Rasmus,2013,CF,5,7000000,118.0,458.0,115.0,0.276,66.0,26.0,1.0,22.0,0,0,0.27,0.356,0.365,18.4,69.0,21.14,0,0,0,0,0,0,0,0.0,0.0,0,0,0.84,0.0,1.0,3.0,1002.67,4.0,12.0,-0.3,0.0,0.0,0.0,0.0,118.0,458.0,115.0,0.276,66.0,26.0,1.0,22.0,8.1,29.5,0.27,0.356,0.365,18.4,69.0,21.14,28.7,67.2,44.4,55.4,84.7,73.5,11.8,0.0,0.0,0.0,0.0,0.84,0.0,1.0,3.0,1002.67,4.0,12.0,-0.3,0.0,0.0,0.0,0.0,1002.67,4.0,12.0,-0.3,0.0,0.0,0.0,0.0
Craig Gentry,2013,OF,3,1145000,106.0,287.0,69.0,0.28,51.0,12.0,4.0,2.0,0,0,0.63,0.337,0.339,5.7,37.0,8.8,0,0,0,0,0,0,0,0.0,0.0,0,0,0.759,24.0,3.0,2.5,647.67,2.0,11.0,10.1,0.0,0.0,0.0,0.0,106.0,287.0,69.0,0.28,51.0,12.0,4.0,2.0,10.1,16.0,0.63,0.337,0.339,5.7,37.0,8.8,23.1,57.6,39.5,70.0,92.1,85.4,5.7,0.0,0.0,0.0,0.0,0.759,24.0,3.0,2.5,647.67,2.0,11.0,10.1,0.0,0.0,0.0,0.0,647.67,2.0,11.0,10.1,0.0,0.0,0.0,0.0
Daniel Descalso,2013,2B,3,1290000,123.0,358.0,78.0,0.238,47.0,25.0,1.0,5.0,0,0,0.39,0.271,0.284,-8.3,31.0,10.25,0,0,0,0,0,0,0,0.0,0.0,0,0,0.656,6.0,3.0,2.4,757.4,14.0,-4.0,-6.5,0.0,0.0,0.0,0.0,123.0,358.0,78.0,0.238,47.0,25.0,1.0,5.0,6.1,15.6,0.39,0.271,0.284,-8.3,31.0,10.25,30.0,69.7,48.1,65.2,91.0,82.2,8.4,0.0,0.0,0.0,0.0,0.656,6.0,3.0,2.4,757.4,14.0,-4.0,-6.5,0.0,0.0,0.0,0.0,757.4,14.0,-4.0,-6.5,0.0,0.0,0.0,0.0
Daniel Murphy,2013,2B,4,5700000,161.0,697.0,188.0,0.286,133.0,38.0,4.0,13.0,0,0,0.34,0.315,0.32,3.3,80.0,19.21,0,0,0,0,0,0,0,0.0,0.0,0,0,0.733,23.0,3.0,3.5,1396.33,18.0,-10.0,-5.5,0.0,0.0,0.0,0.0,161.0,697.0,188.0,0.286,133.0,38.0,4.0,13.0,4.6,13.6,0.34,0.315,0.32,3.3,80.0,19.21,31.8,65.5,46.7,81.2,92.9,88.4,5.4,0.0,0.0,0.0,0.0,0.733,23.0,3.0,3.5,1396.33,18.0,-10.0,-5.5,0.0,0.0,0.0,0.0,1396.33,18.0,-10.0,-5.5,0.0,0.0,0.0,0.0
Daric Barton,2013,1B,4,1250000,37.0,120.0,28.0,0.269,23.0,2.0,0.0,3.0,0,0,0.72,0.294,0.325,1.0,14.0,5.95,0,0,0,0,0,0,0,0.0,0.0,0,0,0.725,0.0,0.0,0.2,267.67,1.0,0.0,2.6,0.0,0.0,0.0,0.0,37.0,120.0,28.0,0.269,23.0,2.0,0.0,3.0,10.8,15.0,0.72,0.294,0.325,1.0,14.0,5.95,21.8,61.0,38.7,67.9,93.3,85.1,5.7,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.2,267.67,1.0,0.0,2.6,0.0,0.0,0.0,0.0,267.67,1.0,0.0,2.6,0.0,0.0,0.0,0.0
Darwin Barney,2013,2B,3,2300000,141.0,555.0,104.0,0.208,71.0,25.0,1.0,7.0,0,0,0.56,0.222,0.252,-27.0,34.0,-32.91,0,0,0,0,0,0,0,0.0,0.0,0,0,0.569,4.0,2.0,1.9,1237.33,4.0,4.0,7.6,0.0,0.0,0.0,0.0,141.0,555.0,104.0,0.208,71.0,25.0,1.0,7.0,6.5,11.5,0.56,0.222,0.252,-27.0,34.0,-32.91,30.7,62.2,45.8,84.7,94.3,90.9,4.1,0.0,0.0,0.0,0.0,0.569,4.0,2.0,1.9,1237.33,4.0,4.0,7.6,0.0,0.0,0.0,0.0,1237.33,4.0,4.0,7.6,0.0,0.0,0.0,0.0
David Freese,2013,3B,4,5050000,138.0,521.0,121.0,0.262,85.0,26.0,1.0,9.0,0,0,0.44,0.32,0.322,3.2,60.0,-1.45,0,0,0,0,0,0,0,0.0,0.0,0,0,0.721,1.0,2.0,-1.2,1050.67,11.0,-7.0,-9.0,0.0,0.0,0.0,0.0,138.0,521.0,121.0,0.262,85.0,26.0,1.0,9.0,9.0,20.3,0.44,0.32,0.322,3.2,60.0,-1.45,28.8,67.3,45.8,60.9,87.6,78.2,9.9,0.0,0.0,0.0,0.0,0.721,1.0,2.0,-1.2,1050.67,11.0,-7.0,-9.0,0.0,0.0,0.0,0.0,1050.67,11.0,-7.0,-9.0,0.0,0.0,0.0,0.0
Dayan Viciedo,2013,LF,2,2800000,124.0,473.0,117.0,0.265,77.0,23.0,3.0,14.0,0,0,0.24,0.308,0.318,1.7,54.0,-1.28,0,0,0,0,0,0,0,0.0,0.0,0,0,0.731,0.0,0.0,-1.9,892.67,5.0,-2.0,-0.6,0.0,0.0,0.0,0.0,124.0,473.0,117.0,0.265,77.0,23.0,3.0,14.0,5.1,20.7,0.24,0.308,0.318,1.7,54.0,-1.28,41.0,73.5,54.4,69.4,82.9,76.9,12.5,0.0,0.0,0.0,0.0,0.731,0.0,0.0,-1.9,892.67,5.0,-2.0,-0.6,0.0,0.0,0.0,0.0,892.67,5.0,-2.0,-0.6,0.0,0.0,0.0,0.0
Don Kelly,2013,OF,4,1000000,112.0,251.0,48.0,0.222,35.0,6.0,1.0,6.0,0,0,0.96,0.226,0.292,-4.4,23.0,-3.45,0,0,0,0,0,0,0,0.0,0.0,0,0,0.652,2.0,0.0,0.7,556.4,2.0,-7.0,-2.0,0.0,0.0,0.0,0.0,112.0,251.0,48.0,0.222,35.0,6.0,1.0,6.0,10.8,11.2,0.96,0.226,0.292,-4.4,23.0,-3.45,20.8,65.7,42.1,78.2,92.9,89.1,4.6,0.0,0.0,0.0,0.0,0.652,2.0,0.0,0.7,556.4,2.0,-7.0,-2.0,0.0,0.0,0.0,0.0,556.4,2.0,-7.0,-2.0,0.0,0.0,0.0,0.0
Donnie Murphy,2013,3B,4,825000,46.0,163.0,38.0,0.255,19.0,8.0,0.0,11.0,0,0,0.17,0.3,0.366,6.7,25.0,2.54,0,0,0,0,0,0,0,0.0,0.0,0,0,0.849,2.0,0.0,-0.1,345.67,4.0,-4.0,-2.5,0.0,0.0,0.0,0.0,46.0,163.0,38.0,0.255,19.0,8.0,0.0,11.0,4.9,29.4,0.17,0.3,0.366,6.7,25.0,2.54,30.5,73.2,51.3,58.0,79.7,73.1,13.8,0.0,0.0,0.0,0.0,0.849,2.0,0.0,-0.1,345.67,4.0,-4.0,-2.5,0.0,0.0,0.0,0.0,345.67,4.0,-4.0,-2.5,0.0,0.0,0.0,0.0
Drew Butera,2013,C,3,700000,6.0,10.0,1.0,0.1,1.0,0.0,0.0,0.0,0,0,0.0,0.2,0.089,-1.8,-1.0,-1.65,0,0,0,0,0,0,0,0.0,0.0,0,0,0.2,0.0,0.0,0.0,26.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6.0,10.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.2,0.089,-1.8,-1.0,-1.65,47.1,78.9,63.9,75.0,80.0,78.3,13.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,26.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Drew Stubbs,2013,CF,4,4099999,146.0,481.0,100.0,0.233,67.0,21.0,2.0,10.0,0,0,0.31,0.319,0.296,-6.7,46.0,-1.59,0,0,0,0,0,0,0,0.0,0.0,0,0,0.665,17.0,2.0,1.7,1124.0,6.0,-6.0,0.8,0.0,0.0,0.0,0.0,146.0,481.0,100.0,0.233,67.0,21.0,2.0,10.0,9.1,29.3,0.31,0.319,0.296,-6.7,46.0,-1.59,24.6,59.7,41.7,54.0,79.2,71.5,11.8,0.0,0.0,0.0,0.0,0.665,17.0,2.0,1.7,1124.0,6.0,-6.0,0.8,0.0,0.0,0.0,0.0,1124.0,6.0,-6.0,0.8,0.0,0.0,0.0,0.0
Emilio Bonifacio,2013,OF,5,3500000,136.0,461.0,102.0,0.243,74.0,22.0,3.0,3.0,0,0,0.29,0.312,0.279,-12.5,38.0,-12.71,0,0,0,0,0,0,0,0.0,0.0,0,0,0.625,28.0,8.0,2.2,1016.3000000000001,10.0,0.0,-0.40000000000000013,0.0,0.0,0.0,0.0,136.0,461.0,102.0,0.243,74.0,22.0,3.0,3.0,6.5,22.3,0.29,0.312,0.279,-12.5,38.0,-12.71,32.0,67.5,47.5,66.9,89.1,80.7,9.2,0.0,0.0,0.0,0.0,0.625,28.0,8.0,2.2,1016.3000000000001,10.0,0.0,-0.40000000000000013,0.0,0.0,0.0,0.0,1016.3000000000001,10.0,0.0,-0.40000000000000013,0.0,0.0,0.0,0.0
Eric Young Jr.,2013,OF,3,1850000,148.0,598.0,134.0,0.249,98.0,27.0,7.0,2.0,0,0,0.46,0.301,0.288,-11.9,54.0,-8.89,0,0,0,0,0,0,0,0.0,0.0,0,0,0.645,46.0,11.0,5.6,1097.3000000000002,4.0,-7.0,-0.30000000000000027,0.0,0.0,0.0,0.0,148.0,598.0,134.0,0.249,98.0,27.0,7.0,2.0,7.7,16.7,0.46,0.301,0.288,-11.9,54.0,-8.89,27.8,67.9,46.4,65.4,86.8,79.9,9.3,0.0,0.0,0.0,0.0,0.645,46.0,11.0,5.6,1097.3000000000002,4.0,-7.0,-0.30000000000000027,0.0,0.0,0.0,0.0,1097.3000000000002,4.0,-7.0,-0.30000000000000027,0.0,0.0,0.0,0.0
Eric Hosmer,2013,1B,2,3600000,159.0,680.0,188.0,0.302,134.0,34.0,3.0,17.0,0,0,0.51,0.335,0.35,19.0,94.0,25.15,0,0,0,0,0,0,0,0.0,0.0,0,0,0.801,11.0,4.0,0.2,1378.33,8.0,1.0,2.8,0.0,0.0,0.0,0.0,159.0,680.0,188.0,0.302,134.0,34.0,3.0,17.0,7.5,14.7,0.51,0.335,0.35,19.0,94.0,25.15,31.8,68.2,47.3,69.5,89.2,81.6,8.7,0.0,0.0,0.0,0.0,0.801,11.0,4.0,0.2,1378.33,8.0,1.0,2.8,0.0,0.0,0.0,0.0,1378.33,8.0,1.0,2.8,0.0,0.0,0.0,0.0
Everth Cabrera,2013,SS,3,2450000,95.0,435.0,108.0,0.283,84.0,15.0,5.0,4.0,0,0,0.59,0.337,0.329,5.2,53.0,11.05,0,0,0,0,0,0,0,0.0,0.0,0,0,0.736,37.0,12.0,2.6,847.67,6.0,-3.0,-2.6,0.0,0.0,0.0,0.0,95.0,435.0,108.0,0.283,84.0,15.0,5.0,4.0,9.4,15.9,0.59,0.337,0.329,5.2,53.0,11.05,26.5,57.4,40.3,74.4,93.5,86.5,5.4,0.0,0.0,0.0,0.0,0.736,37.0,12.0,2.6,847.67,6.0,-3.0,-2.6,0.0,0.0,0.0,0.0,847.67,6.0,-3.0,-2.6,0.0,0.0,0.0,0.0
Francisco Cervelli,2013,C,3,700000,17.0,61.0,14.0,0.269,8.0,3.0,0.0,3.0,0,0,0.89,0.275,0.385,3.4,10.0,2.62,0,0,0,0,0,0,0,0.0,0.0,0,0,0.877,0.0,0.0,-0.3,139.0,4.0,2.0,0.0,0.0,3.1,2.0,2.0,17.0,61.0,14.0,0.269,8.0,3.0,0.0,3.0,13.1,14.8,0.89,0.275,0.385,3.4,10.0,2.62,25.8,67.0,44.9,67.6,92.2,84.7,6.9,0.0,0.0,0.0,0.0,0.877,0.0,0.0,-0.3,139.0,4.0,2.0,0.0,0.0,3.1,2.0,2.0,139.0,4.0,2.0,0.0,0.0,3.1,2.0,2.0
Gaby Sanchez,2013,1B,4,2300000,136.0,320.0,67.0,0.254,42.0,18.0,0.0,7.0,0,0,0.86,0.282,0.338,6.0,41.0,4.09,0,0,0,0,0,0,0,0.0,0.0,0,0,0.762,1.0,0.0,-1.1,656.33,3.0,-5.0,-1.1,0.0,0.0,0.0,0.0,136.0,320.0,67.0,0.254,42.0,18.0,0.0,7.0,13.8,15.9,0.86,0.282,0.338,6.0,41.0,4.09,23.5,61.5,39.9,70.9,91.2,84.4,6.2,0.0,0.0,0.0,0.0,0.762,1.0,0.0,-1.1,656.33,3.0,-5.0,-1.1,0.0,0.0,0.0,0.0,656.33,3.0,-5.0,-1.1,0.0,0.0,0.0,0.0
George Kottaras,2013,C,4,1075000,46.0,126.0,18.0,0.18,9.0,4.0,0.0,5.0,0,0,0.57,0.245,0.324,1.0,15.0,0.47,0,0,0,0,0,0,0,0.0,0.0,0,0,0.719,1.0,0.0,0.3,262.0,4.0,-4.0,0.0,0.0,-4.9,25.0,9.0,46.0,126.0,18.0,0.18,9.0,4.0,0.0,5.0,19.0,33.3,0.57,0.245,0.324,1.0,15.0,0.47,12.6,51.0,30.2,31.6,84.6,72.6,8.2,0.0,0.0,0.0,0.0,0.719,1.0,0.0,0.3,262.0,4.0,-4.0,0.0,0.0,-4.9,25.0,9.0,262.0,4.0,-4.0,0.0,0.0,-4.9,25.0,9.0
Gerardo Parra,2013,OF,4,4850000,156.0,663.0,161.0,0.268,104.0,43.0,4.0,10.0,0,0,0.48,0.305,0.318,2.2,75.0,-6.83,0,0,0,0,0,0,0,0.0,0.0,0,0,0.726,10.0,10.0,1.1,1355.33,5.0,33.0,19.400000000000002,0.0,0.0,0.0,0.0,156.0,663.0,161.0,0.268,104.0,43.0,4.0,10.0,7.2,15.1,0.48,0.305,0.318,2.2,75.0,-6.83,37.4,65.7,48.8,71.6,92.3,82.9,8.3,0.0,0.0,0.0,0.0,0.726,10.0,10.0,1.1,1355.33,5.0,33.0,19.400000000000002,0.0,0.0,0.0,0.0,1355.33,5.0,33.0,19.400000000000002,0.0,0.0,0.0,0.0
Giancarlo Stanton,2013,RF,3,6500000,116.0,504.0,106.0,0.249,56.0,26.0,0.0,24.0,0,0,0.53,0.313,0.368,21.5,77.0,24.06,0,0,0,0,0,0,0,0.0,0.0,0,0,0.845,1.0,0.0,0.6,1031.33,8.0,-5.0,-5.2,0.0,0.0,0.0,0.0,116.0,504.0,106.0,0.249,56.0,26.0,0.0,24.0,14.7,27.8,0.53,0.313,0.368,21.5,77.0,24.06,29.8,61.0,41.5,49.1,82.9,67.8,13.3,0.0,0.0,0.0,0.0,0.845,1.0,0.0,0.6,1031.33,8.0,-5.0,-5.2,0.0,0.0,0.0,0.0,1031.33,8.0,-5.0,-5.2,0.0,0.0,0.0,0.0
Gordon Beckham,2013,2B,4,4175000,103.0,408.0,99.0,0.267,71.0,22.0,1.0,5.0,0,0,0.5,0.299,0.306,-2.5,42.0,-12.88,0,0,0,0,0,0,0,0.0,0.0,0,0,0.694,5.0,1.0,0.3,890.33,12.0,-6.0,0.3,0.0,0.0,0.0,0.0,103.0,408.0,99.0,0.267,71.0,22.0,1.0,5.0,6.9,13.7,0.5,0.299,0.306,-2.5,42.0,-12.88,31.6,71.0,49.7,73.5,91.5,85.3,7.3,0.0,0.0,0.0,0.0,0.694,5.0,1.0,0.3,890.33,12.0,-6.0,0.3,0.0,0.0,0.0,0.0,890.33,12.0,-6.0,0.3,0.0,0.0,0.0,0.0
Gregor Blanco,2013,OF,3,2525000,141.0,511.0,120.0,0.265,94.0,17.0,6.0,3.0,0,0,0.55,0.328,0.307,-2.6,53.0,-3.13,0,0,0,0,0,0,0,0.0,0.0,0,0,0.69,14.0,9.0,1.1,1022.67,0.0,11.0,6.8,0.0,0.0,0.0,0.0,141.0,511.0,120.0,0.265,94.0,17.0,6.0,3.0,10.2,18.6,0.55,0.328,0.307,-2.6,53.0,-3.13,26.2,66.7,43.9,68.7,92.7,84.7,6.7,0.0,0.0,0.0,0.0,0.69,14.0,9.0,1.1,1022.67,0.0,11.0,6.8,0.0,0.0,0.0,0.0,1022.67,0.0,11.0,6.8,0.0,0.0,0.0,0.0
Ike Davis,2013,1B,3,3500000,103.0,377.0,65.0,0.205,42.0,14.0,0.0,9.0,0,0,0.56,0.268,0.297,-4.9,36.0,-3.33,0,0,0,0,0,0,0,0.0,0.0,0,0,0.661,4.0,0.0,-0.2,781.0,9.0,-3.0,-2.4,0.0,0.0,0.0,0.0,103.0,377.0,65.0,0.205,42.0,14.0,0.0,9.0,15.1,26.8,0.56,0.268,0.297,-4.9,36.0,-3.33,22.7,68.3,42.1,57.4,82.4,74.7,10.5,0.0,0.0,0.0,0.0,0.661,4.0,0.0,-0.2,781.0,9.0,-3.0,-2.4,0.0,0.0,0.0,0.0,781.0,9.0,-3.0,-2.4,0.0,0.0,0.0,0.0
Jason Castro,2013,C,3,2450000,120.0,491.0,120.0,0.276,66.0,35.0,1.0,18.0,0,0,0.38,0.351,0.361,18.3,72.0,23.4,0,0,0,0,0,0,0,0.0,0.0,0,0,0.835,2.0,1.0,0.8,827.33,5.0,-5.0,0.0,0.0,-4.2,58.0,19.0,120.0,491.0,120.0,0.276,66.0,35.0,1.0,18.0,10.2,26.5,0.38,0.351,0.361,18.3,72.0,23.4,28.6,65.7,45.2,59.1,79.0,72.1,12.6,0.0,0.0,0.0,0.0,0.835,2.0,1.0,0.8,827.33,5.0,-5.0,0.0,0.0,-4.2,58.0,19.0,827.33,5.0,-5.0,0.0,0.0,-4.2,58.0,19.0
Jed Lowrie,2013,SS,5,5250000,154.0,662.0,175.0,0.29,113.0,45.0,2.0,15.0,0,0,0.55,0.319,0.345,16.0,89.0,13.72,0,0,0,0,0,0,0,0.0,0.0,0,0,0.791,1.0,0.0,-1.3,1222.33,18.0,-20.0,-7.8,0.0,0.0,0.0,0.0,154.0,662.0,175.0,0.29,113.0,45.0,2.0,15.0,7.6,13.7,0.55,0.319,0.345,16.0,89.0,13.72,27.9,72.5,47.8,76.3,90.3,85.8,6.8,0.0,0.0,0.0,0.0,0.791,1.0,0.0,-1.3,1222.33,18.0,-20.0,-7.8,0.0,0.0,0.0,0.0,1222.33,18.0,-20.0,-7.8,0.0,0.0,0.0,0.0
