Name,Prev. Season,Service Time,Salary,G,GS,IP,BABIP,ERA,FIP,SwStr%,K-BB%,HR/9,CSW%,HardHit%,K/9,BB/9,H/9,HR/9.1,RE24,SIERA,AVG,WHIP,HR/FB,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Position_RP,Position_SP
Aaron Crow,2013,3,-0.6493735964663805,0.6895139533714664,-0.7356849926509574,-0.6553234588620043,0.5121325651859423,-0.11834252945117446,0.5430398148144194,0.07382846227275126,-0.4720245197851335,0.329622268133425,-0.14151153539225986,-1.1360542470825556,-0.033452484339228185,0.6608754483577352,0.5767542206592736,0.329622268133425,-0.308694333329579,0.08168867545297348,0.5589966548435159,0.7546793846768884,0.5900911677090116,-0.19030717037657757,0.2746366778258149,0.09974184493784716,-0.5874780943946869,0.4435336913805426,0.1592237141335551,0.1945185831134785,0.7749757231762048,-0.7749757231762048
Al Alburquerque,2013,2,-0.8915856656000273,0.5082161101258028,-0.7356849926509574,-0.6377201393517019,0.45631569726746635,0.5818591756906043,0.034502009989941795,1.5428504388572581,0.31384797529297065,-0.055742342805545006,1.4701305045996933,-1.1360542470825556,1.6282259315977843,2.001134377416749,-0.3187129999003646,-0.055742342805545006,-0.5943132048730654,-0.2644817859338511,-0.2584554428770887,0.7836126100047984,0.37033794407680853,0.4778534292089953,-0.6075385004963665,-0.26714974547372744,-1.3132979261528737,-0.1170465633602104,-0.7644228709493368,-0.17546890747886598,0.7749757231762048,-0.7749757231762048
Alexi Ogando,2013,3,-0.21209906035383133,-0.8515177142166739,0.7139624469203778,0.3362715291533253,-0.35302888755043416,-0.2745858851439681,0.5594442601313384,-0.6900629655511922,-0.9115803221169545,-0.0006902555285494102,-0.09114772164251121,-1.1360542470825556,-0.7687722172050646,0.2861111032654044,-0.16873326837806069,-0.0006902555285494102,0.8824768293042395,0.9237249328803843,-0.001999882807879293,0.03134875147913933,-0.3804855699998861,-0.16125670952503102,0.02367304951002122,-0.05133116287868346,0.809382713894654,0.3094818913338407,0.5129607041653013,0.1945185831134785,0.7749757231762048,-0.7749757231762048
Alfredo Simon,2013,4,-0.6398676282900208,0.9614607182399617,-0.7356849926509574,0.04300022611168875,-0.6042047931835759,-0.4134688679820067,0.2313553537929653,-0.10245417491738945,-0.49866426538100134,-0.23924930039553102,-0.2926029766415052,-1.1360542470825556,-0.675054996349615,-0.26650750729447337,-0.3981140342357019,-0.23924930039553102,0.9957879226050982,0.16589230119571444,-0.3065408603900655,-0.4315828537674199,-0.3987983386359029,0.6376309638925022,0.29745155312725036,0.4018878605709084,0.37799922898176863,0.3521347368032459,0.33609220914942817,0.02634245102604904,0.7749757231762048,-0.7749757231762048
Andrew Cashner,2013,3,-0.2976527739410692,-0.48892202772534676,1.3582501978409713,1.5802981189463903,-0.14371563285614933,-0.28615946704713796,-0.26898022837305313,-0.6313020864878116,-0.33882579180579375,-0.6062632155755027,-0.04078390789276256,-1.1360542470825556,-0.6354054029107707,-0.42530595860478304,-0.049631716875054764,-0.6062632155755027,0.6305703491560499,0.12846846753227392,0.030057062200771884,-0.2579835017999606,-0.4903621818159876,-0.27745855293121724,0.09972263384814026,0.0889509158080948,0.7409091448608628,0.2668290458644354,0.5064100191647128,0.5869295579841473,-1.290363001180918,1.290363001180918
Andrew Miller,2013,5,-0.4877721374682645,-0.21697526285685145,-0.7356849926509574,-0.9603889859755435,0.81912533873756,-0.5465650598684605,-0.515046908126833,0.8377198900966952,1.1929595799566128,-0.12914512584153942,1.1343717462680363,-1.1360542470825556,2.0715804764139505,1.2071421208652007,-0.23931196556502735,-0.12914512584153942,0.22508519709595293,-1.0971620849454018,-0.19434155285978635,0.43641390606987923,1.6888572858700277,0.10019743813888904,-0.40220462278344493,-0.1916132415654625,-0.2177208216122145,-0.32421752706874896,-0.31242560590877283,0.26178903594845043,0.7749757231762048,-0.7749757231762048
Anthony Swarzak,2013,3,-0.8547025090757514,0.28159380606872336,-0.7356849926509574,0.18963587763250703,0.0795518388177537,-0.3903217041756669,-0.3263957869822686,-0.7194434050828822,-0.25890655501819,-0.5328604325395082,0.11030753335648277,-1.1360542470825556,-0.675054996349615,-0.6539757284916289,0.20180489185351383,-0.5328604325395082,0.675520204349779,-0.04929474236906832,0.27048414976565527,-0.1711838258162306,-0.7467409427202246,-0.29198378335699077,-0.05237653482809727,0.024205341029581467,0.5012516532425936,0.4130673731881104,0.5391634441676523,0.6990469793757669,0.7749757231762048,-0.7749757231762048
Antonio Bastardo,2013,4,-0.4497482647628254,0.28159380606872336,-0.7356849926509574,-0.7491491518519156,0.10746027277699167,-0.731742370319179,-0.5560580214191294,1.072763406350216,0.060770392132225376,-0.9732771307554743,0.6810974225202997,-1.1360542470825556,0.5648959257378741,0.8514335899301066,-0.40693637138407296,-0.9732771307554743,0.13799485265810293,-0.09607453444836876,-0.2905123878857399,0.14708165279077928,-1.2778112331647158,0.4052272770801287,0.1909821350538833,0.22923299449487308,-0.6491043065250989,0.010911973048005444,-0.26657081090465745,0.015130708886887714,0.7749757231762048,-0.7749757231762048
Aroldis Chapman,2013,3,0.6909679164003462,1.188083022297041,-0.7356849926509574,-0.3794794421355669,0.009780753919659534,-0.60443296938431,-0.9907758223174733,1.7778939551107793,2.4183878773665386,0.07271252750744499,1.4029787529333622,-1.1360542470825556,2.6987649544465757,0.6418196342004978,-1.170068534718149,0.07271252750744499,0.5247508983874796,-1.808214924550771,-1.0278221230847162,-0.5183825297511498,0.6999677795251131,0.44880296835744926,-0.12082116073240429,0.1644874197163605,-0.779204087689302,-0.47654911803091005,-0.6137571159358152,0.37390645734007005,0.7749757231762048,-0.7749757231762048
Blake Wood,2013,3,-0.9972920317211478,-1.8033313912564075,-0.7356849926509574,-1.4768703804078136,-0.40884575546891005,-2.074277871086887,3.791119987564311,0.4263937366530332,-5.200579363051693,-1.7440063526334149,-0.8969687416384877,-1.1360542470825556,-0.5741287585052843,10.900199588846503,-0.4995709114419666,-1.7440063526334149,-0.2740454866177463,6.303401021999954,-0.4507971129289953,5.152529634519203,-1.9736964413333593,-0.1176810182477109,0.03127800794383377,-0.13765859591670151,-0.23826289232235168,-0.025647608782913736,-0.12245574089172379,-0.11941019678305617,0.7749757231762048,-0.7749757231762048
Bobby Parnell,2013,4,0.19665757122963848,0.32691826688013925,-0.7356849926509574,-0.6201168198413997,-0.21348671775424427,-0.8243310255445381,-1.1056069395359038,-0.2199759330441501,0.2872082296971028,-1.4136938289714402,-0.1918753491420079,-1.1360542470825556,-0.15240126465576057,-0.590456347967505,-0.45987039427429793,-1.4136938289714402,0.024683759357244397,-0.7135677898951368,-0.37065475040736784,-0.6341154310627898,-1.4609389195248852,0.6666814247440492,0.11493255071576428,0.499006222738678,0.26844151852770315,0.4130673731881104,0.40814974415589456,0.6878352372366056,0.7749757231762048,-0.7749757231762048
Brandon Beachy,2013,3,-0.6588795646427402,-1.66735800882216,-0.3330051483255866,-0.972183210047446,-0.40884575546891005,0.5297780571263399,0.32978202569447723,-0.45501944929767085,0.2339287385053671,1.0085980112163728,0.22782309877256315,-1.1360542470825556,-0.5200611310886787,-1.2002424009990944,0.09593684607306385,1.0085980112163728,-0.5512362603124085,0.016196966541952372,0.07814247971374866,-0.5473157550790598,0.4985273245289269,0.013046055584249372,0.2137970103553188,0.3263513566626435,0.6176567206000378,0.29729536405686763,0.48675796416294936,0.710258721514929,-1.290363001180918,1.290363001180918
Brett Cecil,2013,3,-0.7159153737008989,0.825487335805714,-0.7356849926509574,-0.43228940066647387,-0.1716240668153873,-0.4424028227399316,-0.6544846933206414,0.3382524180579626,0.6335249224433862,-0.6613153028524984,0.7314612362700484,-1.1360542470825556,0.7343078249765719,0.20353590858404344,-0.5966166200740455,-0.6613153028524984,0.7888312976506374,-0.816483332469598,-0.5149110029462977,-0.3447831777836899,-0.2706089581837842,0.07114697728734248,-0.3413649553129499,-0.14844952504645387,-0.5190045253608957,0.19980314584108486,-0.056948890885844934,0.3402712309225845,0.7749757231762048,-0.7749757231762048
Brian Matusz,2013,3,-0.2976527739410692,1.0521096398627934,-0.7356849926509574,-0.6025135003310973,0.1772313576750866,-0.031540665177400284,-0.6298780253452633,0.5439154947797938,0.300528102495037,-0.7714194774064899,0.14388340918964893,-1.1360542470825556,0.17200449984387328,-0.17122843650828762,-0.12903275121039204,-0.7714194774064899,0.41518562635276507,-0.4328890374193334,-0.03405682781653047,-0.1711838258162306,-0.948181397716411,-0.14673147909925746,0.28224163625962634,0.25081485275437776,0.36430451517501117,-0.27547141796085756,-0.011094095881729554,0.5532943315666616,0.7749757231762048,-0.7749757231762048
Brian Duensing,2013,4,-0.4497482647628254,1.4147053263541205,-0.7356849926509574,-0.4264803052280741,0.9586675085337492,0.2288649276439225,-0.3592046776161056,0.015067583209371195,-0.1789873182305862,-0.6613153028524984,-0.2590271008083396,-1.1360542470825556,-0.029847975844787884,0.10190489974544516,0.9472923808908482,-0.6613153028524984,-0.4482261754934461,-0.09607453444836876,0.8154522149127253,0.7546793846768884,-0.7284281740842077,0.5359543509120894,0.32787138686249734,0.3695150731816521,0.5354884377594892,0.12668398217924734,0.25093330414178583,0.003918966747725591,0.7749757231762048,-0.7749757231762048
Bud Norris,2013,4,0.8050395345166633,-0.4435975669139309,1.680394073301268,1.6096956625285948,0.7493542538394651,0.3446007466756213,0.14933312720837202,-0.27873681210753015,-0.49866426538100134,-0.147495821600538,0.14388340918964893,-1.1360542470825556,-0.3073951299166966,0.20353590858404344,0.9252365380199216,-0.147495821600538,-0.7909688213456298,0.5588425546618399,0.831480687417051,0.7836126100047984,-0.4903621818159876,-0.16125670952503102,0.1529573428848238,0.05657812841883852,0.04932609761957108,0.38869431863416426,0.32954152414883975,0.26178903594845043,-1.290363001180918,1.290363001180918
Burke Badenhop,2013,5,-0.39271245570466684,0.9614607182399617,-0.7356849926509574,-0.40306789027937207,0.13536870673622964,-0.06626141088690975,-0.12134022052078562,-1.336432635248375,-0.29886617341199173,-0.147495821600538,0.29497485043889426,-1.1360542470825556,-0.8228398446216704,-0.8635896842212377,0.47088617487882367,-0.147495821600538,-0.5137780476509676,-0.2551258275179912,0.4467973473132368,-0.08438414983250063,0.18721025771663916,-0.5679631614466838,-0.24250049567339485,-0.47217739893901983,0.713519717247346,0.7177305551124326,0.7487853641864648,-0.06335148608724635,0.7749757231762048,-0.7749757231762048
Cesar Ramos,2013,3,-0.9250466735808136,0.28159380606872336,-0.7356849926509574,-0.3150512927278605,0.1911855746547056,0.3214535828692815,0.01809756467302314,-0.2199759330441501,-0.43206490139133147,-0.275950691913528,0.059943719606734724,-1.1360542470825556,-0.455179978188752,-0.09500517987933889,0.41354098341441375,-0.275950691913528,-0.3171224311784032,0.13782442594813424,0.35062651228728325,0.2628145541024193,-0.47204941317997073,0.5940552726151825,0.03127800794383377,0.22923299449487308,0.638198791310176,0.19370988220259874,0.3229908391482522,0.04876593530437329,0.7749757231762048,-0.7749757231762048
David Price,2013,4,4.113116459889861,-0.6702198709710103,1.4387861667060455,1.785728857631618,0.2609566595528005,-0.1472764842090991,-0.5314513534437516,-0.7194434050828822,0.3671274664847068,-0.33100277919052384,0.3957024779383916,-1.1360542470825556,-0.38308980829994443,-1.1367230204749703,0.3076729376339638,-0.33100277919052384,1.0763230798271959,-0.21770199385455064,0.3666549847916088,-0.3447831777836899,-0.3987983386359029,0.15829835984198268,0.07690775854670476,0.2184420653651215,0.8710089260250655,0.3704145277187051,0.5915689241723552,0.4972356208708518,-1.290363001180918,1.290363001180918
David Robertson,2013,5,0.7727192427170402,1.278731943919873,-0.7356849926509574,-0.3326546122381628,0.12141448975661066,-0.8937725169635574,-0.8759447050990431,-0.2199759330441501,1.126360215966943,-0.49615904102151104,1.1007958704348701,-1.1360542470825556,0.759539384437654,-0.4126020824999583,-0.4245810456808146,-0.49615904102151104,1.0023431098208502,-1.2094335859357235,-0.2744839153814143,-0.5183825297511498,-0.03254296591556424,-0.6696397744270975,-0.493464123989188,-0.49375925719852376,-0.5326992391676542,0.3338549458877868,0.13302097413120317,0.4748121365925276,0.7749757231762048,-0.7749757231762048
Dillon Gee,2013,3,0.1681396667005592,-0.4435975669139309,1.8414660110314165,2.002777787193646,0.23304822559356256,0.020540453386864426,0.26416424442680264,-0.3081172516392202,-0.3654655374016616,0.256219485097431,-0.15829947330884234,-1.1360542470825556,-0.6930775388218168,-0.6095121621247424,0.673799929291353,0.256219485097431,-0.4538449073926623,0.4465710536715183,0.5750251273478415,0.1760148781186893,-0.12410680909564892,0.6666814247440492,0.1757722181862593,0.4018878605709084,0.5217937239527307,0.3947875822726512,0.43435248415824645,0.239365551670127,-1.290363001180918,1.290363001180918
Doug Fister,2013,4,1.5274931159200054,-0.398273106102515,1.8414660110314165,2.1730018868582692,0.7354000368598461,0.04947440814478907,-0.34280023229918727,-0.6606825260195022,-0.12570782703885028,-0.6429646070934998,0.4460662916881396,-1.1360542470825556,-0.5344791650664401,-0.7556067373302272,0.8811248522780676,-0.6429646070934998,0.4451521964819178,-0.16156624335938988,0.8154522149127253,0.2628145541024193,-0.343860032727852,0.33260112495126204,-0.5923285836287425,-0.24556788721422348,0.713519717247346,0.35822800044173203,0.4474538541594224,0.17209509883515506,-1.290363001180918,1.290363001180918
Drew Storen,2013,3,0.10159788946604086,1.188083022297041,-0.7356849926509574,-0.41468608115617156,0.5539952161247993,0.5413516390295094,-0.047520216594651485,-0.3081172516392202,0.0740902649301593,0.1277646147844408,-0.05757184580934564,-1.1360542470825556,0.04224219404401999,-0.20298812677034944,0.7090892778848363,0.1277646147844408,-0.7385273236196126,-0.2551258275179912,0.5589966548435159,0.4074806807419692,-0.16073234636768266,-0.05958009654461728,0.24421684409056685,0.27239671101388246,0.21366266330067035,0.34604147316475986,0.3950483741547186,0.5869295579841473,0.7749757231762048,-0.7749757231762048
Eric Stults,2013,3,-0.1645692194720325,-0.398273106102515,1.9220019798964907,2.0849852893067573,0.31677352747127646,0.19993097288599784,-0.12134022052078562,-0.9544869213364032,-0.45870464698719954,-0.275950691913528,-0.15829947330884234,-1.1360542470825556,-0.9201615739715603,-0.8381819320115882,0.792901480794359,-0.275950691913528,-1.064413773774148,0.5775544714935597,0.6551674898694694,0.14708165279077928,-0.7101154054481907,0.6376309638925022,-0.029561659526661774,0.11053277406759951,1.0627349193196807,0.5471191732348123,0.6767278291799984,-0.2763745867313235,-1.290363001180918,1.290363001180918
Ernesto Frieri,2013,3,0.23468144393507753,1.1427585614856253,-0.7356849926509574,-0.2914628445840553,0.1911855746547056,0.12470269051539333,0.034502009989941795,1.5722308783889487,1.2329191983504149,0.8984938366623813,0.6978853604368822,-1.1360542470825556,1.6210169146089037,0.5338366873094876,-0.2966571570294376,0.8984938366623813,0.25505176722510553,-0.9006869582123395,-0.2584554428770887,0.060281976807049324,0.18721025771663916,0.5650048117636355,0.609254848913538,0.80115223837174,0.15203645117025788,-0.5557615453312345,-0.28622286590642093,0.6990469793757669,0.7749757231762048,-0.7749757231762048
Esmil Rogers,2013,3,-0.506784073820984,0.10029596282305978,0.8750343846505262,0.9231662016268044,0.34468196143051444,0.6860214128191332,0.8629264984943333,-0.9544869213364032,-0.7117822301479451,0.7700389663493914,-0.023995969976179483,-1.1360542470825556,-0.7435406577439819,-0.13311680819381325,0.9075918637231796,0.7700389663493914,-1.16274158201043,0.4839948873349588,0.7833952699040742,0.5810800327094285,0.9197210031573165,-0.3646099354858574,-0.021956701092849765,-0.23477695808447113,0.7819932862811372,0.45572021865751566,0.5981196091729436,-0.018504517530598657,0.7749757231762048,-0.7749757231762048
Fernando Rodriguez,2013,2,-0.9820824826389722,-1.8939803128792394,-0.7356849926509574,-1.5002827953565157,-3.8974000003736538,-2.074277871086887,-3.016724818956926,-3.069878567618093,-1.8706111635682006,-1.7440063526334149,-4.489587455787215,-1.1360542470825556,-3.007171992252537,-1.9624749672885808,-3.4771096990171193,-1.7440063526334149,-0.32742343966029946,-3.361304021583551,-3.6564916137941106,-3.5274379638537865,-1.9736964413333593,-4.359048302573523,-4.889130098732467,-4.874876483877916,-4.148103684151829,-5.009937265064824,-4.8520503113161775,-4.772283184535271,0.7749757231762048,-0.7749757231762048
Fernando Salas,2013,3,-0.8794180263342868,-0.6702198709710103,-0.7356849926509574,-1.0073898490680506,-0.004173463059959453,0.5297780571263399,-0.047520216594651485,-0.24935637257584015,-0.05910846304918041,0.01766044023044919,-0.12472359747567677,-1.1360542470825556,-0.45878448668319227,-0.73655092317299,0.3517846233758178,0.01766044023044919,-0.8705675232511916,0.1565363427798541,0.2384272047570041,-0.11331737516041063,-0.7833664799922585,0.33260112495126204,0.639674682648786,0.7256157344634744,0.6655882189236919,0.2668290458644354,0.48020727916236183,0.6654117529582813,0.7749757231762048,-0.7749757231762048
Frank Herrmann,2013,2,-0.9972920317211478,-1.8939803128792394,-0.7356849926509574,-1.5002827953565157,-3.8974000003736538,-2.074277871086887,-3.016724818956926,-3.069878567618093,-1.8706111635682006,-1.7440063526334149,-4.489587455787215,-1.1360542470825556,-3.007171992252537,-1.9624749672885808,-3.4771096990171193,-1.7440063526334149,-0.32742343966029946,-3.361304021583551,-3.6564916137941106,-3.5274379638537865,-1.9736964413333593,-4.359048302573523,-4.889130098732467,-4.874876483877916,-4.148103684151829,-5.009937265064824,-4.8520503113161775,-4.772283184535271,0.7749757231762048,-0.7749757231762048
Franklin Morales,2013,5,-0.5543139147027828,-0.9874910966509216,-0.6551490237858834,-1.0543907121605578,0.42840726330822837,0.5992195485453593,0.7152864906420651,-0.3081172516392202,-1.151338032479766,-0.4411069537445154,0.24461103668914563,-1.1360542470825556,-0.3182086554000178,1.4231080146472217,0.2856170947630364,-0.4411069537445154,-0.4632094605580225,0.9237249328803843,0.4307688748089112,0.9282787366443485,-0.618551562268106,-0.4808117788920442,-0.31855008001151386,-0.40743182416050644,0.5217937239527307,-0.019554345144426773,0.185426454135907,0.1496716145568308,0.7749757231762048,-0.7749757231762048
Greg Holland,2013,3,0.5673903301076693,1.188083022297041,-0.7356849926509574,-0.3208603881662602,0.03768918787889673,-1.3740761659451082,-1.9012225374064577,1.8366548341741595,2.564906478143812,-1.0099785222734714,1.5204943183494413,-1.1360542470825556,1.9814677640529412,-0.42530595860478304,-1.1083121746795532,-1.0099785222734714,1.9088318562277184,-2.0234019681155537,-0.9476797605630882,-1.0102473603256195,-0.7284281740842077,0.6085805030409561,-0.25010545410720686,0.09974184493784716,-0.977777437887297,-0.39124342709210036,-0.679263965941694,0.22815380953096487,0.7749757231762048,-0.7749757231762048
Ian Kennedy,2013,4,1.1092305161601759,-0.48892202772534676,1.7609300421663423,1.691727131446604,0.21909400861394357,0.7670364861413228,0.7480953812759025,-0.2199759330441501,-0.3654655374016616,0.7149868790723957,-0.09114772164251121,-1.1360542470825556,-0.09112462025027424,0.33692660768470356,0.46206383773045306,0.7149868790723957,-2.7762540924019943,0.46528297050323814,0.4147404023045856,0.5232135820536086,0.44358901862087596,-0.0160044052672977,0.4191308880682404,0.1644874197163605,0.6792829327304504,0.12059071854076125,0.32954152414883975,-0.06335148608724635,-1.290363001180918,1.290363001180918
Ivan Nova,2013,3,0.044562080407882274,-0.8515177142166739,0.8750343846505262,0.9523877120139067,0.47026991424708536,-0.2803726760955529,-0.17055355647154122,-0.3081172516392202,-0.2322668094223219,-0.679665998611497,0.2613989746057287,-1.1360542470825556,-0.3073951299166966,-0.15852456040346283,0.36942929767255983,-0.679665998611497,1.5829454060731831,-0.011870908705627807,0.4467973473132368,0.1760148781186893,-0.4354238759079367,0.33260112495126204,-0.31855008001151386,-0.1700313833059578,0.3232203737547359,0.38869431863416426,0.27713604414413684,-0.2203158760355137,-1.290363001180918,1.290363001180918
Jake McGee,2013,2,-0.6588795646427402,1.3240564047312888,-0.7356849926509574,-0.3970827616458692,0.09350605579737269,0.25201209145026204,-0.2197668924222972,0.2501110994628925,0.8466428872103295,0.3663236596514222,0.11030753335648277,-1.1360542470825556,0.8748836562597461,0.04473745727373376,-0.18196677410061704,0.3663236596514222,-0.4950489413202472,-0.8632631245488989,-0.1462561353468096,-0.11331737516041063,0.38865071271282536,0.2163992815450758,0.5940449320459139,0.6069155140362,0.7614512155709999,-0.1231398269986965,0.21817987913884643,0.5645060737058237,0.7749757231762048,-0.7749757231762048
James Russell,2013,4,-0.5353019783500633,1.4600297871655366,-0.7356849926509574,-0.5731159567488924,-0.2972120196319582,0.003180080532109436,0.6332642640574722,-0.39625857023429084,-0.6851424845520769,0.45807713844641523,-0.35975472830783634,-1.1360542470825556,-0.7291226237662204,-0.006078047145565386,-0.009931199707385728,0.45807713844641523,-0.49223957537063917,0.5962663883252803,0.12622789722672498,0.002415526151229339,-0.343860032727852,0.4778534292089953,0.46476063867111245,0.5313790101279351,1.007956064092648,0.15715030037167957,0.48020727916236183,0.31784774664426024,0.7749757231762048,-0.7749757231762048
Jeff Samardzija,2013,4,0.8221502772341109,-0.398273106102515,1.9220019798964907,2.2610184844097807,0.4842241312267043,0.43718940190098055,0.07551312328223825,0.07382846227275126,0.1140498833239613,0.1828167020614366,-0.023995969976179483,-1.1360542470825556,0.2404901612382402,0.12731265195509472,0.42677448913696975,0.1828167020614366,-0.9557849570559694,-0.05865070078492866,0.4147404023045856,0.3785474554140592,0.4619017872568932,0.07114697728734248,0.25942676095819084,0.1752783488461121,0.03563138381281313,0.24854925494897623,0.19852782413708203,0.1496716145568308,-1.290363001180918,1.290363001180918
Jeremy Hellickson,2013,3,0.1681396667005592,-0.4435975669139309,1.7609300421663423,1.5626947994360878,0.38654461236937143,0.9174930508825313,0.4446131429129075,-0.2199759330441501,-0.33882579180579375,0.5314799214824096,0.0935195954399003,-1.1360542470825556,-0.4912250631331556,-0.31732301171377253,0.7443786264783196,0.5314799214824096,-2.4316385359167385,0.4465710536715183,0.6872244348781206,0.3785474554140592,0.02239533999248669,-0.030529635693070722,0.24421684409056685,0.07815998667834245,0.6039620067932804,0.13887050945622043,0.3164401541476647,0.015130708886887714,-1.290363001180918,1.290363001180918
Jerry Blevins,2013,4,-0.5733258510555024,1.1427585614856253,-0.7356849926509574,-0.4440836247383764,-0.520479491305862,-0.2514387213376283,0.16573757252529067,-0.16121505398076952,0.03413064653635753,0.1828167020614366,0.11030753335648277,-1.1360542470825556,-0.19565536658904512,-0.34273076392342205,-0.3672358542164043,0.1828167020614366,-0.19912906129486457,-0.030582825537348063,-0.2905123878857399,-0.4315828537674199,-0.4354238759079367,-0.17578193995080402,0.2137970103553188,-0.04054023374893188,0.44647279801555984,0.1144974549022743,0.2443826191411974,-0.07456322822640847,0.7749757231762048,-0.7749757231762048
Jesse Chavez,2013,3,-0.9155407054044539,-0.3076241844796832,-0.7356849926509574,-0.49108448783088365,0.02373497089927852,0.19414418193441277,-0.5478557987606703,-0.3081172516392202,0.007490900940489447,-0.8815236519604814,0.29497485043889426,-1.1360542470825556,0.10351883844950634,0.032033581168908976,-0.014342368281571437,-0.8815236519604814,0.2082290013983045,-0.21770199385455064,-0.09817071783383283,0.002415526151229339,-1.0946835468045464,0.11472266856466258,0.12253750914957683,0.1644874197163605,0.7819932862811372,0.1023109276253021,0.3622949491517792,0.3290594887834224,0.7749757231762048,-0.7749757231762048
Jim Johnson,2013,5,2.592161551672299,1.4600297871655366,-0.7356849926509574,-0.2622413341969535,0.6656289519617512,-0.37296133132091214,-0.18695800178845987,-0.5725412074244315,-0.12570782703885028,-0.5695618240575054,-0.14151153539225986,-1.1360542470825556,-0.42273940173878866,-0.5015292152337317,0.5855765578076451,-0.5695618240575054,0.3777274136913244,-0.6200082057365356,0.6872244348781206,0.1760148781186893,0.11395918317257137,0.1728235902677557,0.1301424675833883,0.05657812841883852,0.6450461482135548,0.37650779135719203,0.4605552241605974,-0.09698671250473193,0.7749757231762048,-0.7749757231762048
Joe Thatcher,2013,5,-0.307158742117429,1.3693808655427047,-0.7356849926509574,-0.8079442390163254,0.5539952161247993,-0.22250476657970336,-0.24437356039767535,-0.014312856322318837,0.24724861130330103,-0.055742342805545006,0.009579905856986082,-1.1360542470825556,-0.03705699283366848,-0.507881153286144,0.5591095463625324,-0.055742342805545006,0.5612726557323844,-0.3673973285083123,0.5269397098348647,0.14708165279077928,-0.2706089581837842,0.08567220771311602,0.4343408049358644,0.44505157708991705,0.5628778653730051,0.1023109276253021,0.3229908391482522,0.5308708472883374,0.7749757231762048,-0.7749757231762048
Jonny Venters,2013,4,-0.5923377874082218,-1.8939803128792394,-0.7356849926509574,-1.5002827953565157,-3.8974000003736538,-2.074277871086887,-3.016724818956926,-3.069878567618093,-1.8706111635682006,-1.7440063526334149,-4.489587455787215,-1.1360542470825556,-3.007171992252537,-1.9624749672885808,-3.4771096990171193,-1.7440063526334149,-0.32742343966029946,-3.361304021583551,-3.6564916137941106,-3.5274379638537865,-1.9736964413333593,-4.359048302573523,-4.889130098732467,-4.874876483877916,-4.148103684151829,-5.009937265064824,-4.8520503113161775,-4.772283184535271,0.7749757231762048,-0.7749757231762048
Jordan Walden,2013,3,-0.6436700155605646,0.37224272769155514,-0.7356849926509574,-0.6729267783723065,0.1772313576750866,-0.07783499279007966,-0.7119002519298565,1.1902851644769767,0.8866025056041315,-0.33100277919052384,0.22782309877256315,-1.1360542470825556,0.7198897909988101,-0.26015556924206085,-0.18196677410061704,-0.33100277919052384,0.19792799291640834,-0.7603475819744376,-0.1462561353468096,-0.2579835017999606,-0.7833664799922585,1.1605392592203423,0.36589617903155686,0.6069155140362,-0.10131575425476928,-0.1231398269986965,-0.2076146458993661,-0.16425716533970386,0.7749757231762048,-0.7749757231762048
Josh Tomlin,2013,3,-0.9060347372280941,-1.8486558520678236,-0.7356849926509574,-1.465076156335911,-0.7995638308982413,-2.074277871086887,-0.515046908126833,-0.6313020864878116,-1.8706111635682006,-1.7440063526334149,-1.686001823717881,-1.1360542470825556,-3.007171992252537,-1.9624749672885808,0.49294201774975105,-1.7440063526334149,-0.2347143633232334,2.570373614071765,-0.09817071783383283,-0.6341154310627898,-1.9736964413333593,2.525910919243035,1.3773556507285407,2.0205272300337382,2.6992532192272907,-0.2206320452144801,0.8470456391952831,0.5196591051491761,-1.290363001180918,1.290363001180918
Josh Outman,2013,4,-0.7349273100536183,0.8708117966171299,-0.7356849926509574,-0.5497035418001903,0.847033772696798,0.43140261094939575,-0.3510024549576464,0.7495785715016245,-0.19230719102852012,-0.8264715646834856,0.32855072627205983,-1.1360542470825556,0.17560900833831358,0.47031730678536365,0.6385105806978697,-0.8264715646834856,-0.308694333329579,-0.22705795227041056,0.5750251273478415,0.6968129340210685,-0.6918026368121738,0.303550664099716,0.06169784167908074,0.07815998667834245,0.10410495284660433,-0.25719162704539844,-0.16175985089525166,-0.0857749703655706,0.7749757231762048,-0.7749757231762048
Juan Nicasio,2013,2,-0.4402422965864657,-0.48892202772534676,1.7609300421663423,1.2752325918328509,0.3307277444508955,0.9001326780277763,0.4692198108882856,-0.8957260422730229,-0.8316610853293507,0.036011135989447794,-0.41011854205758497,-1.1360542470825556,-0.5597107245275229,0.3559824218419406,0.7532009636266903,0.036011135989447794,-1.4895644874815015,0.7646736398107623,0.5910535998521671,0.7257461593489785,-0.14241957773166578,-0.6551145440013241,0.28224163625962634,-0.008167446359674821,0.9600245657689939,0.31557515497232763,0.6177716641747071,0.3963299416183943,0.7749757231762048,-0.7749757231762048
